sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A7 F29 I1 R1,clonal,,M9,,,,,,,37,160512,P. putida KT2440,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,02:06:18 18 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A7 F47 I1 R1,clonal,,M9,,,,,,,37,160512,P. putida KT2440,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,17:42:58 17 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A7 F69 I0 R1,population,,M9,,,,,,,37,160512,P. putida KT2440,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,08:22:03 18 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A9 F31 I1 R1,clonal,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,14:50:54 18 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A9 F57 I1 R1,clonal,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,09:57:22 19 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A9 F75 I0 R1,population,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,16:30:00 18 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A9 F75 I2 R1,clonal,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,21:25:50 17 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A11 F26 I1 R1,clonal,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,04:42:20 19 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A11 F47 I1 R1,clonal,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,19:23:41 17 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
A11 F65 I0 R1,population,,M9,,,,,,,37,,,,/var/data/Pseudomonas_putida_KT2440.gb,0.33.1,20:02:33 17 Feb 2020,PutidaTALE_Coumaric,P. putida Hydroxycinnamic TALE,Elsayed Mohamed,10.1016/j.mec.2020.e00143
