sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A11 F8 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,22:07:58 15 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F14 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,19:46:15 16 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F14 I1 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0,03:08:16 20 Apr 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F20 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,02:13:20 16 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F29 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,11:45:36 17 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F29 I1 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0,10:23:50 20 Apr 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A11 F29 I40 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,13:17:54 22 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F4 I1 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0,05:04:25 20 Apr 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F12 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,21:33:17 15 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F12 I1 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0,15:27:12 19 Apr 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F18 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,16:52:05 16 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F18 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,07:38:03 16 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F26 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,08:54:20 16 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F37 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,03:24:50 17 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F37 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,21:40:55 15 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F37 I30 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,15:24:41 22 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A12 F37 I40 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,17:25:06 22 Jan 2018,Auxotrophic strains hisD gltA,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
