sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A4 F50 I2 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,10:23:30 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A4 F50 I3 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,14:19:47 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A5 F50 I1 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,12:52:22 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A5 F50 I2 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,12:17:50 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A5 F50 I3 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,13:49:00 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A6 F50 I1 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,11:45:04 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A6 F50 I2 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,16:25:37 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A6 F50 I3 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,06:56:14 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A7 F50 I1 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,09:53:38 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
A7 F50 I2 R1,clonal,,M9,glucose(10),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),octanoate(),37,511145,BOP27,,NC_000913_3.gb,0.29.0,08:20:19 02 Jan 2017,TOL octanoic acid,E. coli chemical tolerance,Markus Herrgard,10.1101/634105
