sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A5 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,09:47:32 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,18:48:13 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,00:08:40 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,04:00:56 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,11:51:42 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,22:31:24 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,21:26:50 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A9 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:58:02 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A9 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:47:13 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A10 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,11:40:01 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A10 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:38:28 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A11 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,22:00:32 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A11 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,18:22:54 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A12 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:43:28 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A12 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,22:18:57 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A13 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,12:46:37 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A13 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:19:32 19 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A14 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,11:06:26 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
A14 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,07:11:03 20 Jul 2018,ECNR2.1,C321,Timothy Wannier,10.1073/pnas.1715530115
