sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A5 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,06:21:06 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:18:42 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:30:28 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,23:41:58 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,02:39:05 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,23:51:27 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:03:44 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A9 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,04:20:42 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A9 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,06:41:46 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A10 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:07:03 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A10 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,13:01:49 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A11 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,13:46:51 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A11 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:59:47 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A12 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,20:35:34 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A12 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,05:57:03 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A13 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,18:08:59 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A13 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:37:08 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A14 F1 I1 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,20:49:06 19 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
A14 F1 I2 R1,clonal,,M9,glucose(2g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,37,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,10:51:39 20 Jul 2018,C321.∆A.earlyfix,C321,Timothy Wannier,10.1073/pnas.1715530115
