sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A3 F26 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,22:18:15 16 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A3 F26 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,09:25:39 16 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A3 F26 I30 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,16:14:42 22 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A3 F26 I40 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,15:54:37 22 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F4 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,05:38:28 17 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F11 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,23:17:16 16 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F11 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,20:44:58 15 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F17 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,04:13:30 16 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F24 I0 R1,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,01:07:46 17 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F24 I0 R2,population,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,03:27:56 16 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F24 I30 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,15:08:31 22 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
A4 F24 I40 R1,clonal,,M9,glucose(4),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),,37,679895,BW25113,,CP009273_1.gb,0.32.0b,12:31:29 22 Jan 2018,Auxotrophic strains hisD pyrC,AUX,Colton Lloyd,10.1371/journal.pcbi.1006213
